name,smiles
CHEMBL29957,CCn1cc(C(=O)O)c(=O)c2cc([N+](=O)[O-])c(N3CCNCC3)cc21
CHEMBL35724,COC(=O)c1c(F)cccc1CCCn1cnc2c1NC=NCC2O
CHEMBL39976,C=Cn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(N(C)C)C3)nc21
CHEMBL16124,Nc1c(F)c(N2CCNCC2)cc2c1c(=O)c(C(=O)O)cn2C1CC1
CHEMBL266141,CCOC(=O)c1nc(-c2cn(C)c3c2C(=O)C(OC)=CC3=O)cs1
CHEMBL8697,CCOC(=O)c1csc(-c2cn(C)c3c2C(=O)C(OC)=CC3=O)n1
CHEMBL278008,Nc1c(F)c(N2CCC(N)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1
CHEMBL30246,Cc1noc(NS(=O)(=O)c2cccc3c(C(=O)O)cccc23)c1C
CHEMBL15314,NCC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1
CHEMBL67717,N=C(N)c1ccc(C(=O)NCCC(=O)N2CCC(C(=O)O)CC2)cc1
CHEMBL37520,COc1ccc(OCCCCC(=O)O)cc1Cc1cnc(N)nc1N
CHEMBL276789,Cc1nccc2c1[nH]c1cc(OCC(=O)OCc3ccccc3)ccc12
CHEMBL14310,Cc1nccc2c1[nH]c1cc(OCCOC(=O)c3ccccc3)ccc12
CHEMBL10597,CCOC(=O)c1cc2c3cc(OCc4ccccc4)ccc3nc-2c[nH]1
CHEMBL301403,CCCn1c(=O)c2nc(C3=C(C(=O)O)CCC3)[nH]c2n(CCC)c1=O
CHEMBL266325,CCCC(=O)Oc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1
CHEMBL296746,O=C(O)c1ccc2c(c1)C(NCc1cccnc1)c1ccccc1CO2
CHEMBL70963,CCNC(=N)c1ccc(C2=NOC(CC(=O)NCCC(=O)O)C2)cc1
CHEMBL288607,COC(=O)c1ccccc1SCCn1cnc2c1NC=NCC2O
CHEMBL8572,Cc1c(CCC(=O)O)s/c(=N\C(=O)c2ccc(C(=N)N)cc2)n1C
CHEMBL303963,CCOC(=O)c1csc(-c2cn3c(C)c(CC)c(OC)nc3n2)n1
CHEMBL12789,O=C(O)CCCNC(=O)N1CCC2(CC1)CCN(c1ccncc1)C2
CHEMBL11559,CCCCCCCCNC(=O)c1ccc2[nH]c(NC(=O)OC)nc2c1
CHEMBL279377,COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(C)cc1
CHEMBL18619,COC(=O)c1sc(CC(C)C)cc1NC(=O)Nc1ccc(C)cc1
CHEMBL416494,CC(C)OC(=O)c1cc(CN2CCCC2)c(O)c(CN2CCCC2)c1
CHEMBL71234,CCC(=O)N(c1ccccc1)C1CCN(CCCCC(=O)OC)CC1
CHEMBL56186,CCOC(=O)Cc1cc(CN2CCCC2)c(O)c(CN2CCCC2)c1
CHEMBL35387,COC(=O)Nc1ccc(Cl)c(-c2nc3cc(C(=O)O)ccc3o2)c1
CHEMBL296579,CCOC(=O)Nc1cc2c(c(N)n1)N=C(c1ccc(Cl)cc1)CO2
CHEMBL78011,COC(=O)c1cc(OC)c(OC)cc1/N=c1\ssnc1Cl
CHEMBL278854,O=C(O)c1cc(O)c2c(Br)cc(Br)cc2n1
CHEMBL441348,CN(C)C(=O)N(CCCCCC(=O)O)c1ccc(Cl)c(Cl)c1
CHEMBL304842,CCn1cc(C(=O)O)c(=O)c2cc(F)c(-n3cnc(C=O)c3)c(F)c21
CHEMBL39056,COC1=CC(=O)c2c(c(COC(C)=O)c3n2CCC3OC(C)=O)C1=O
CHEMBL27953,COCC(=O)OC1CCn2c1nc1c2C(=O)C(C)=C(NC(C)=O)C1=O
DESMETHYL-OFLOXACIN,CC1COc2c(N3CCNCC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
4-N-FORMYL-1-PIPERAZINYL-NORFLOXACIN,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C=O)CC3)cc21
CHEMBL15787,NC1CCN(c2cc3c(c(O)c2F)c(=O)c(C(=O)O)cn3C2CC2)C1
CHEMBL282245,CN(C)S(=O)(=O)c1ccc2oc3ccc(C(=O)O)cc3c(=O)c2c1
CHEMBL440660,Cc1c(-c2ccc(-c3ccccc3F)cc2)[nH]c2ncnc-2c1C(=O)O
CHEMBL16051,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)c(O)c2c1=O
CHEMBL430148,CC1COc2c(N3CCC(N)C3)c(F)cc3c(=O)c(C(=O)O)cn1c23
CHEMBL432910,CCn1cc(C(=O)O)c(=O)c2cc(F)c(-n3ccnc3)c(SC)c21
CHEMBL66967,CC(C)C(C(=O)NO)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
CHEMBL68183,N=C(N)c1ccc(C#Cc2ccc3c(c2)CCN(CC(=O)O)C3=O)cc1
NAFAMOSTAT,N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1
CHEMBL14894,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(CNC)C3)cc21
CHEMBL280036,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(N)C3)cc21
CHEMBL15467,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3CC)CC1
CHEMBL9015,CS(=O)(=O)c1ccc(C(=O)c2ccc3n2CCCC3C(=O)O)cc1
CHEMBL15387,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CC(C)NC(C)C3)cc21
CHEMBL261939,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C(C)C)CCN1
CHEMBL30117,CCOC(=O)c1cn(CC)c2cc(N3CCNCC3)c(F)cc2c1=O
CHEMBL14971,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
CHEMBL287590,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1
CHEMBL32396,O=C(O)c1ccc(NCCc2ccc(OCc3ccccc3)cc2)cc1
CHEMBL18942,COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(N)cc1
CHEMBL264318,CCn1cc(C(=O)O)c(=O)c2cc(SC)c(N3CCNCC3)cc21
CHEMBL58253,CC(=O)OCC1C2CC3CCC1N3C/C2=C\c1ccc2ccccc2c1
CHEMBL19889,CSc1ccc(C(=O)c2c(SC)cc3n2CCC3C(=O)O)cc1
CHEMBL53246,CCOC(=O)c1oc2cccc(OCCCCNC(C)(C)C)c2c1C
CHEMBL37937,CC(C)(C)NCC(O)c1cc2cccc(CC(=O)OC(C)(C)C)c2o1
CHEMBL77954,CC(C)(Oc1ccc(NC(=N)Nc2ccc(Cl)cc2)cc1)C(=O)O
CHEMBL415293,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(Cl)cc2C1=O
CHEMBL27562,O=C(O)c1ccc(NCCCCCC(O)c2ccc(Cl)cc2)cc1
CHEMBL45698,NC(Cc1c(OCP(=O)(O)O)noc1-c1cccs1)C(=O)O
CHEMBL289015,O=C1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1
CHEMBL50357,Cn1c(=O)nc2n(-c3ccc(C(=O)O)cc3)c3ccccc3nc-2c1=O
CHEMBL19955,O=C(O)c1cn2c3c(nc(O)c2n1)-c1ccccc1C3N1CC=CC1=O
CHEMBL287031,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(NC=O)C3)nc21
CHEMBL58941,Cc1c(N2CCC(F)C2)c(F)cn2c(=O)c(C(=O)O)cc(C3CC3)c12
CHEMBL289300,CCNC(=O)OCc1c2c(n3c1C(O)CC3)C(=O)C(C)=C(OC)C2=O
CHEMBL266611,COC(=O)COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
CHEMBL13905,C#CCN(Cc1ccc2nc(N)nc(O)c2c1)c1ccc(C(=O)O)cc1
CHEMBL276820,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
CHEMBL13820,COc1cc(Cc2cnc(N)nc2N)cc(OCCC(=O)O)c1OC
CHEMBL7600,COCC(=O)Oc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1
CHEMBL39481,CC(=O)Nc1ccc(/C=C/c2ccc3ccc(C(=O)O)c(O)c3n2)cc1
CHEMBL282992,COC(=O)c1nc(O)n2cccc(-c3ccc(-n4ccnc4C)cc3)c12
CHEMBL40695,CCNC(=O)OCc1c2c(n3c1C(O)CCC3)C(=O)C=C(OC)C2=O
CHEMBL286328,NS(=O)(=O)c1ccc(NC(=O)CNCCNCC(=O)O)c(F)c1
CHEMBL442690,CN(CC(=O)O)C(=S)CCc1nc2c(F)c(F)cc(F)c2s1
CHEMBL38536,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(CN)CC3)nc21
CHEMBL16466,Cc1c2cc[n+](C)cc2c(C)c2c1[nH]c1ccc(O)c(/N=C/C(=O)O)c12
CHEMBL37413,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(N(C)C)C3)nc21
CHEMBL416420,CCNC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3CC)C1
CHEMBL12478,CCNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21
CHEMBL13004,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3N(C)C)CC1
CHEMBL26891,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
CHEMBL273538,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3NC)CC1
CHEMBL292382,CCCn1c(=O)c2nc(C3CCCC3C(=O)O)[nH]c2n(CCC)c1=O
CHEMBL25095,CC1NC(=O)OC12CCN(CC(O)C1COc3ccccc3O1)CC2
CHEMBL36934,CCCOC(=O)CSc1ccc(C(=O)Nc2ccc(F)cc2)cn1
CHEMBL28274,CN1CC2(CCN(CC(O)C3COc4ccccc4O3)CC2)OC1=O
CHEMBL61774,COC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2ccccc2C1O3
CHEMBL74944,CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(C)noc1C
CHEMBL279560,COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(O)cc1
CHEMBL288140,CC(C)C(=NOCC(O)CNC(C)(C)C)C(C)C.O=C(O)C(=O)O
CHEMBL287766,CCCC(CCC)=NOCC(O)CNC(C)(C)C.O=C(O)C(=O)O
ROXATIDINE ACETATE,CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1
CHEMBL62066,CCOC(=O)N1CCN(CCCOc2ccc(C(=O)CC)cc2)CC1
CHEMBL76026,CC(C)(Oc1ccc(NC(=O)Nc2ccccc2Cl)cc1)C(=O)O
CHEMBL61502,O=C1CC(C(=O)O)Nc2cc(Br)cc(Br)c21
CHEMBL302298,CCOC(=O)c1cn2cc(Br)nc(Br)c2n1
CHEMBL23369,O=C(O)c1ccccc1Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1
CHEMBL34668,O=C(O)C(Cc1ccc2c(c1)oc1ccccc12)NCP(=O)(O)O
CHEMBL69153,CCn1cc(C(=O)O)c(=O)c2cc(F)c(-n3cnc(CO)c3)c(F)c21
CHEMBL279018,O=C(O)c1cn2c3c(nc(O)c2n1)-c1cccc(Cc2nn[nH]n2)c1C3
CHEMBL287784,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(C(=O)O)C3)nc21
CHEMBL76958,O=C(O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1
CHEMBL62608,COC(=O)C1C(c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC2CCC1N2C
CHEMBL55013,CNC(=O)OCc1c2c(n(C)c1COC(C)=O)C(O)=C(C)C(=N)C2=O
CHEMBL60326,NC1CCN(c2cc(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1
CHEMBL15549,O=C(O)c1cn(C2CC2)c2c(F)c(N3CCNCC3)c(F)cc2c1=O
CHEMBL15464,NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1
CHEMBL15465,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(N)C3)c(OC)c21
CHEMBL40666,O=C(O)CNS(=O)(=O)c1ccc(NC(=O)Nc2ccccc2)cc1
CHEMBL29220,CC(C)c1ccc(/C(=C\CC(N)C(=O)[O-])c2ccccc2F)cc1.[Na+]
CHEMBL285897,CC(OC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O
CHEMBL428709,N#CN/C(N)=N\c1cccc(/C(=C\CCCC(=O)O)c2cccnc2)c1
CHEMBL67520,N=C(N)c1ccc(/C=C/c2ccc3c(c2)CCN(CC(=O)O)C3=O)cc1
CHEMBL286178,COC(=O)CC(=O)Nc1cccc(OCc2ccc3ccccc3c2)c1
CHEMBL32975,O=C(O)CCNC(=O)c1cccc(COc2ccc3ccccc3c2)c1
CHEMBL51650,CCC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(=O)CC
CHEMBL34284,O=C(O)CCNC(=O)c1cccc(OCc2ccc3ccccc3c2)c1
CHEMBL301195,COC(=O)c1cc(-c2ccc(OC)cc2)c(-c2ccccc2)n(C)c1=O
CHEMBL290879,CC(=O)Oc1ccc2c(c1)CC(C)n1c-2cc2cc(OC(C)=O)ccc21
CHEMBL63770,N=C(N)c1ccc(/C=C\c2ccc3c(c2)CCN(CC(=O)O)C3=O)cc1
CHEMBL39709,COC(=O)c1cc(C)n(/C(=N\c2ccc(OC)cc2)c2ccccc2)n1
CHEMBL26658,CCCCOC(=O)c1ccc(-c2ccc(OS(N)(=O)=O)cc2)cc1
CHEMBL310639,CC(C)(Oc1ccc(NS(=O)(=O)Cc2ccccc2)cc1)C(=O)O
CHEMBL51667,CCOC(=O)c1oc2cccc(OCC(O)CNC(C)(C)C)c2c1C
CHEMBL420735,CC12CCC(C)(CC1)c1cc(NC(=O)c3ccc(C(=O)O)cc3)ccc12
AZAPROPHEN,CN1CC2CC(OC(=O)C(C)(c3ccccc3)c3ccccc3)CC1C2
CHEMBL429233,O=C(O)c1cc(O)c2c(Cl)cc(I)cc2n1
CHEMBL22895,O=C(O)c1cc(O)c2c(I)cc(Cl)cc2n1
CHEMBL51455,NS(=O)(=O)c1cc(C(=O)NCC(=O)NCC(=O)O)ccc1Cl
CHEMBL26743,CCn1cc(C(=O)O)c(=O)c2cc(Cl)c(N3CCN(C)CC3)cc21
CHEMBL266553,O=C(O)C1Cc2cc3c(-c4ccccc4Cl)noc3c(Cl)c2O1
CHEMBL57813,O=C(CBr)Nc1ccc(Oc2ccc(C(=O)O)cc2)cc1
CHEMBL290583,COC(=O)Nc1ccc(Cl)c(-c2nc3cc(Cl)ccc3n2C)c1
CHEMBL63018,Nc1ccc(-c2cc(=O)c3c(N)c(F)c(C(=O)O)c(F)c3o2)cc1F
CHEMBL58190,CC(=O)Oc1cccc([N+](C)(C)Cc2ccccc2)c1.[Br-]
CHEMBL299898,CC(=O)Oc1ccccc1[N+](C)(C)Cc1ccccc1.[Br-]
CHEMBL62210,CC(=O)Oc1ccc([N+](C)(C)Cc2ccccc2)cc1.[Br-]
CHEMBL14531,COC(=O)C1C2CCC(CC1c1ccc(/C=C\Br)cc1)N2
CHEMBL287626,N#Cc1ccc(/C(=C\CC(N)C(=O)[O-])c2ccc(F)cc2F)cc1.[Na+]
CHEMBL26523,O=C(O)c1cn(C2CC2)c2c(F)c(N3CCOCC3)c(F)cc2c1=O
CHEMBL80595,CC(C)(Oc1ccc(NC(=O)Nc2cc(F)cc(F)c2)cc1)C(=O)O
CHEMBL279732,C#CCN(Cc1cnc2nc(N)nc(O)c2n1)c1ccc(C(=O)O)cc1
CHEMBL269231,CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CC[N+](C)([O-])CC3)cc21
CHEMBL37750,Cc1ccc(C(=O)[O-])cc1CCCn1cnc2c1NC=NCC2O.[Na+]
CHEMBL285744,COC(=O)CC(=O)Nc1cccc(OCc2ccc3ccccc3n2)c1
CHEMBL32560,COC(=O)CCC(=O)Nc1cccc(Oc2ccc3ccccc3n2)c1
CHEMBL413325,COC(=O)c1cc(-c2ccc(OC)cc2)c(-c2ccncc2)n(C)c1=O
CHEMBL291335,COC(=O)c1cc(-c2ccc(OC)cc2)c(-c2cccnc2)n(C)c1=O
CHEMBL284284,O=C(O)CCC(=O)Nc1cccc(OCc2ccc3ccccc3n2)c1
CHEMBL54507,COC(=O)c1cc(-c2ccc(OC)cc2)c(-c2ccccn2)n(C)c1=O
CHEMBL305589,CC(=O)[O-].COc1ccc2[nH]c3c(C)c4cc[n+](C)cc4c(C)c3c2c1
CHEMBL307189,CCC(CC)Nc1cc(C(=O)O)ccc1N1C(=O)CCC1(CO)CO
CHEMBL18541,COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(F)cc1
CHEMBL283545,COc1ccccc1OCC(O)CN1CCC2(CC1)CN(C)C(=O)O2
CHEMBL52948,Cc1c(-c2cccnc2)n(CCCCCCCC(=O)O)c2ccccc12
CHEMBL50674,COC(=O)C1C(c2ccc(-c3cccc(N)c3)cc2)CC2CCC1N2C
CHEMBL302505,CCCCCOC(=O)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2
CHEMBL25686,CCCCc1nc(Cl)c(CC(=O)O)n1Cc1ccc(C(=O)O)cc1
CHEMBL284737,O=C(O)Cn1c(C(F)(F)F)nc2ccc(Br)cc2c1=O
CHEMBL70316,Nc1ccn(C2CSC(COC(=O)CP(=O)(O)O)O2)c(=O)n1
CHEMBL59548,O=C(O)c1cc(/C=C/c2ccc3ccc(C(=O)O)c(O)c3n2)ccc1O
CHEMBL25404,O=C(O)/C=C/c1cn2c3c(nc(O)c2n1)-c1cccc(CC(=O)O)c1C3
CHEMBL430249,N=C(N)Nc1cccc(C(=O)NNC(=O)NC(CC(=O)O)C(N)=O)c1
CHEMBL75064,CCOC(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1ncccn1
CHEMBL283849,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3CCF)CC1
CHEMBL273310,CCn1cc(C(=O)O)c(=O)c2c(C)c(F)c(N3CCNCC3)c(F)c21
CHEMBL15523,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(CN)C3)c(F)c21
CHEMBL282867,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)c(F)c21
CHEMBL275898,CCn1cc(C(=O)O)c(=O)c2c(C)c(F)c(N3CCC(N)C3)c(F)c21
CHEMBL34586,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(CF)C3)cc21
CHEMBL46170,Cc1cc(CC(=O)O)cc(Cc2nc3c(F)c(F)cc(F)c3s2)c1
LOMEFLOXACIN,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21
CHEMBL416055,COc1cc2c(c(OC)c1OC)C(C)=NCC2.O=C(O)/C=C/C(=O)O
CHEMBL24618,O=C(O)CCNc1ccc2c3c(nn2CCO)-c2ccccc2C(=O)c13
CHEMBL50161,COC(=O)CCCC(=O)Nc1ccc2c(c1)-c1ccccc1C(=O)C2=O
CHEMBL418494,COC(=O)C1C2CC3CCC1N3C/C2=C\c1ccc(C(F)(F)F)cc1
CHEMBL21091,O=C(O)Cc1nn(Cc2nc3ccccc3s2)c(=O)c2ccccc12
CHEMBL22422,CCOC(=O)[N-]S(=O)(=O)Oc1c(C(C)C)cccc1C(C)C.[Na+]
ZINDOXIFENE,CCn1c(-c2ccc(OC(C)=O)cc2)c(C)c2cc(OC(C)=O)ccc21
CHEMBL32702,CCn1c(-c2ccc(OC(C)=O)cc2)c(C)c2ccc(OC(C)=O)cc21
CHEMBL441031,CCc1c(-c2ccc(OC(C)=O)cc2)n(C)c2cc(OC(C)=O)ccc12
CHEMBL13080,COC(=O)CC(C(=O)Oc1c(OC)cccc1OC)N1CCCCC1
CHEMBL71518,CCCCc1nnc(O)n1Cc1ccc(-c2ccccc2C(=O)O)cc1
CHEMBL66669,N=C(N)c1ccc(CCc2ccc3c(c2)CCN(CC(=O)O)C3=O)cc1
CHEMBL282448,CC(=O)OC1=C(c2ccccc2)Sc2ccccc2N2C(=O)CCC12
CHEMBL282348,COc1ccc(C2(OC(C)=O)Sc3ccccc3-n3cccc32)cc1
CHEMBL51896,COC(=O)C1C(c2ccc(-c3cccc(O)c3)cc2)CC2CCC1N2C
CHEMBL69367,CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(C(=O)O)cc3)ccc21
CHEMBL293652,CN(C)CC/C=C1\c2ccccc2COc2ccc(CCC(=O)O)cc21
CHEMBL62790,CN(C)CC/C=C1/c2ccccc2COc2ccc(CCC(=O)O)cc21
CHEMBL304185,CN(C)CCC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21
CHEMBL67976,CC1(C)CCC(C)(C)c2c(NC(=O)c3ccc(C(=O)O)cc3)cccc21
TAMIBAROTENE,CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21
CHEMBL39465,CSCOC(=O)Cc1cccc2cc(C(O)CNC(C)(C)C)oc12
CHEMBL61315,O=C1CC(C(=O)O)Nc2cc(Cl)cc(I)c21
CHEMBL58249,O=C1CC(C(=O)O)Nc2cc(I)cc(Cl)c21
CHEMBL17766,CC(=O)NC1=C(C)C(=O)c2c(nc3n2CCC3OC(=O)CCl)C1=O
CHEMBL299785,CCOC(=O)ON(C(=O)OCC)S(=O)(=O)c1ccc(Cl)cc1
CHEMBL294159,O=C(O)Cc1c(-c2ccc(Cl)cc2)c(-c2ccccc2)c2n1CCC2
CHEMBL71856,O=C(O)c1cc(N(CCCl)CCCl)c([N+](=O)[O-])cc1[N+](=O)[O-]
CHEMBL299901,COC(=O)C1C2CC3CCC1N3C/C2=C\c1cccc(Cl)c1Cl
CHEMBL300787,COC(=O)C1C2CC3CCC1N3C/C2=C\c1cc(Cl)cc(Cl)c1
CHEMBL284649,CCOC(=O)c1ccc(NCCCc2ccc(Cl)c(Cl)c2)cc1
CHEMBL31370,CCOC(=O)c1ccc(NCCCc2c(Cl)cccc2Cl)cc1
CHEMBL298815,COC(=O)C1C2CC3CCC1N3C/C2=C\c1ccc(Cl)c(Cl)c1
CHEMBL274015,CCn1cc(C(=O)O)c(=O)c2c(N)c(F)c(N3CCC(N)C3)c(F)c21
CHEMBL15518,CCn1cc(C(=O)O)c(=O)c2c(N)c(F)c(N3CCNCC3)c(F)c21
CHEMBL289995,CNC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3CCF)C1
CHEMBL42952,CCOC(=O)c1cnc(-c2ccccc2)nc1NN1C(=O)C=C(C)C1=O
CHEMBL17361,COC(=O)N1C(c2ccccc2)=NN=C(c2ccccc2)N1C(=O)OC
CHEMBL19289,O=C(O)Cc1nn(Cc2nc3cccnc3s2)c(=O)c2ccccc12
CHEMBL22290,C#CCN(CC1CCc2nc(N)nc(O)c2C1)c1ccc(C(=O)O)cc1
CHEMBL444303,Cc1cc(/C=C/C(=O)O)cc(C)c1NC(=O)c1cccc(NC(=N)N)c1
CHEMBL34465,CCc1cc(/C=C/C(=O)O)ccc1NC(=O)c1cccc(NC(=N)N)c1
CHEMBL33977,COC(=O)COc1c(C)cc(-c2nn(C)c(=O)c3ccccc23)cc1C
CHEMBL17213,CN1CCC(OC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1
CHEMBL294883,COc1ccc(-c2nc3cc(C(=O)O)ccc3[nH]2)cc1OC1CCCC1
CHEMBL284610,Cn1nc(S(N)(=O)=O)s/c1=N/C(=O)CNCCNCC(=O)O
CHEMBL309045,CSCCC(N)C(=O)NCC(O)C1OC(C(=O)O)CC(O)C1O
CLIDINIUM,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2
CHEMBL45219,O=C(Nc1nc(-c2ccccc2)ns1)OCC(Cl)(Cl)Cl
CHEMBL413967,O=C1Nc2ccc(Cl)cc2C(C#Cc2ccccn2)(C(F)(F)F)O1
CHEMBL278468,O=C1Nc2ccc(Cl)cc2C(C#Cc2cccnc2)(C(F)(F)F)O1
CHEMBL17982,CNC(=O)OC1CCn2c3c(c(CCl)c21)C(=O)C(OC)=C(C)C3=O
CHEMBL284111,COC(=O)Nc1ccc(Cl)c(-c2nc3cc(Cl)ccc3s2)c1
CHEMBL12448,O=C(O)Cn1c(=O)c(=O)[nH]c2cc(C(F)(F)F)c(-n3cccc3)cc21
CHEMBL275589,O=C(O)CCCCCCCNC(=O)c1c(F)c(F)c(F)c(F)c1F
CHEMBL281030,O=C(O)CCc1cn2c3c(nc(O)c2n1)-c1cccc(CC(=O)O)c1C3
CHEMBL276346,CCn1cc(C(=O)O)c(=O)c2c(O)c(F)c(N3CCC(N)C3)c(F)c21
CHEMBL15556,CCn1cc(C(=O)O)c(=O)c2c(O)c(F)c(N3CCNCC3)c(F)c21
CHEMBL36640,COc1cc(/C=C/c2ccc3ccc(C(=O)O)c(O)c3n2)cc(O)c1O
CHEMBL38606,CCOC(=O)Cn1c(=O)c(C)cn(C2CC(N=[N+]=[N-])C(CO)O2)c1=O
CHEMBL287470,NS(=O)(=O)c1nnc(NC(=O)CN(CC(=O)O)CC(=O)O)s1
CHEMBL14861,CNC(=O)Nc1ccc2c(c1)C(CC(=O)O)c1c-2nc(O)c2nccn12
CHEMBL28601,CCc1ccc(/C(=C\CC(N)C(=O)[O-])c2ccc(F)cc2F)cc1.[Na+]
CHEMBL62192,CC(=O)OCC(CO)OC(COC(C)=O)n1cnc2c(N)ncnc21
CHEMBL298245,CCOC(=O)c1cnc(-c2ccncc2)nc1NN1C(=O)C=C(C)C1=O
CHEMBL283267,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(-c2ccccc2)cc1.[Na+]
CHEMBL38064,COc1cc2c(c(OC)c1OC)C(C)NCC2.O=C(O)/C=C/C(=O)O
CHEMBL294807,Cc1oc(-c2ccccc2)nc1CCOc1ccc(OCC(=O)O)cc1
CHEMBL63887,N=C(N)c1ccc(COc2ccc3c(c2)CCN(CC(=O)O)C3=O)cc1
CHEMBL294989,CC(C)CC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O
CHEMBL290910,Cc1ccc2nc(-c3ccc(-c4ccccc4)cc3)c(C)c(C(=O)O)c2c1
CHEMBL58242,COCCC(C(=O)Oc1c(OC)cccc1OC)N1CCCOCC1
CHEMBL51792,CCOC(=O)c1oc2cccc(OCCCNc3ccccc3)c2c1C
CHEMBL7553,CN(C)c1ncnc2c1ncn2Cc1cccc(OC(=O)C(C)(C)C)c1
CHEMBL299890,COC(=O)C1C(c2ccc(F)cc2)CC2CCC1N2Cc1ccccc1
CHEMBL33358,CC(C)(C)c1cc(NC(=O)c2ccc(C(=O)O)cc2)cc(C(C)(C)C)c1
CHEMBL32474,CC(C)(C)c1cc(C(=O)Nc2ccc(C(=O)O)cc2)cc(C(C)(C)C)c1
CHEMBL268249,COc1cc(C)cc(OC)c1OC(=O)C(CCSC)N1CCCC1
CHEMBL13253,COc1cccc(OC)c1OC(=O)C(CCSC)N1CCCCC1
CHEMBL14618,COC(=O)CCCC(=O)Nc1ccc2c(Cl)c(OC)oc(=O)c2c1
CHEMBL279321,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(N)C3)c(Cl)c21
